id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
44345295,"1 Bedroom Serviced Apartment, Aussersihl",24506494,EMA House,Kreis 4,Hard,47.3783,8.51596,Entire home/apt,235,2,20,2024-06-20,0.42,20,278,3,
44364625,klar,357934036,Robert,Kreis 5,Gewerbeschule,47.38191,8.52999,Entire home/apt,800,2,0,,,1,362,0,
44369404,Grosse Stadtwohnung modern und Zentral,45429724,Serpil,Kreis 11,Affoltern,47.42184,8.50273,Entire home/apt,98,5,9,2023-07-24,0.20,1,164,1,
44431025,Cozy flat,99031732,Maria Martha,Kreis 11,Oerlikon,47.40062,8.54891,Entire home/apt,,7,0,,,1,0,0,
44437445,Chic Boutique Studio by the opera & Bellevue,1348435,Rafael,Kreis 7,Hottingen,47.36684,8.55392,Entire home/apt,135,2,33,2024-05-31,0.70,6,326,13,
44446318,Chic Boutique Loft at hip district 5/ by Viadukt,1348435,Rafael,Kreis 5,Gewerbeschule,47.38601,8.53046,Entire home/apt,150,2,17,2023-12-03,0.43,6,303,2,
44446637,Chic Boutique Studio at hip district 5,1348435,Rafael,Kreis 5,Gewerbeschule,47.38421,8.53019,Entire home/apt,139,2,35,2024-06-28,0.74,6,330,12,
44475804,1 bedroom apartment in trendy Wiedikon,14288,Michael,Kreis 3,Sihlfeld,47.37198,8.51884,Entire home/apt,,3,3,2021-08-16,0.08,1,0,0,
44601499,Top Floor Maisonette,40667302,Peter/Engin,Kreis 3,Sihlfeld,47.37288,8.51713,Entire home/apt,272,2,3,2023-07-02,0.10,14,308,1,
44606356,Artsy Bohemian Oldtown Home with highest Rooftop!,1987075,Johannes Gaan,Kreis 1,Lindenhof,47.37288,8.54003,Entire home/apt,270,10,0,,,1,235,0,
44642027,Kreis 1 Studio,361341775,Rita,Kreis 7,Hottingen,47.3706,8.55049,Entire home/apt,90,25,5,2021-08-13,0.11,1,148,0,
44643856,"Beautiful Studio in Wipkingen, Interior Design ♥♥",8829769,Tobias,Kreis 10,Wipkingen,47.39574,8.53127,Entire home/apt,,2,2,2020-12-13,0.05,1,0,0,
44657382,"1 Bedroom Superior Serviced Apartment, Seefeld",24506494,EMA House,Kreis 8,Seefeld,47.36124,8.55087,Entire home/apt,309,2,14,2024-02-20,0.46,20,300,3,
44658767,"2 Bedroom Superior Serviced Apartment, Seefeld",24506494,EMA House,Kreis 8,Seefeld,47.36124,8.55087,Entire home/apt,366,2,49,2024-06-26,1.15,20,295,24,
44659394,BECK22 Studio,24506494,EMA House,Kreis 6,Unterstrass,47.38417,8.54215,Entire home/apt,226,2,10,2024-01-01,0.27,20,274,4,
44707198,Shared spacious flat next to HB,14007267,Isabel,Kreis 5,Gewerbeschule,47.38186,8.53308,Private room,60,25,0,,,1,130,0,
44724580,Tiny House im Gartenparadies,109951712,Jürg,Kreis 10,Wipkingen,47.39513,8.52087,Entire home/apt,95,4,25,2024-05-26,0.55,1,40,7,
44743369,Mi casa es tu casa,37419246,Dave,Kreis 9,Altstetten,47.39179,8.47342,Private room,72,10,17,2024-03-31,1.19,1,166,11,
44956131,Cosy private room in shared artistic villa,119640383,Rayén,Kreis 7,Hirslanden,47.36431,8.56099,Private room,,2,24,2022-10-04,0.51,6,0,0,
45053235,Nice room in the green area of Zurich,67922528,Sebastien,Kreis 10,Höngg,47.40542,8.49068,Private room,,3,0,,,2,0,0,
45053481,Nice apartment in the green area of Zurich,67922528,Sebastien,Kreis 10,Höngg,47.40476,8.49051,Entire home/apt,,3,1,2020-09-11,0.02,2,0,0,
45131081,"bright, quiet and central",227286241,Lydia,Kreis 3,Alt-Wiedikon,47.36144,8.51461,Entire home/apt,100,15,1,2023-10-12,0.11,2,40,1,
45131577,Cosy apartment  in a exciting area,119284629,Reto,Kreis 10,Wipkingen,47.39439,8.52749,Entire home/apt,,5,0,,,1,0,0,
45144797,"Zurich Budget, Basic and Simple Flat Central",142567644,Day,Kreis 4,Hard,47.38355,8.50817,Entire home/apt,,2,48,2024-06-09,1.05,1,4,17,
45150591,Zimmer in geräumiger Wohnung in Zürich,6669529,Benno,Kreis 4,Langstrasse,47.38256,8.52705,Private room,,7,0,,,1,0,0,
45216588,"Zentrale Geräumige 2,5 Zimmer",89708921,Chanchyi,Kreis 9,Altstetten,47.39219,8.48412,Entire home/apt,123,3,3,2023-06-04,0.22,1,14,0,
45248259,Möbeliertes Zimmer mitten in Zürich City,272982539,Marie-Louise,Kreis 4,Langstrasse,47.379,8.53074,Private room,90,1,6,2023-09-17,0.24,1,82,1,
45273502,Private double bedroom in the best neighbourhood.,162870289,Marissa,Kreis 8,Seefeld,47.35657,8.55456,Private room,,2,33,2022-12-16,1.09,1,0,0,
45282741,Practical & Top-Equipped Studio in Zurich Oerlikon,46465899,"RELOC Serviced Apartments, Zurich",Kreis 11,Seebach,47.41617,8.5462,Entire home/apt,130,7,3,2023-05-14,0.07,12,168,0,
45309052,"Comfy, Bright at one step of city center",75558392,Filipa,Kreis 3,Alt-Wiedikon,47.36542,8.51944,Entire home/apt,155,1,224,2024-06-26,4.92,4,94,56,
45432677,"Studio Type Superior Serviced Apartment, Seefeld",24506494,EMA House,Kreis 8,Seefeld,47.36124,8.55087,Entire home/apt,258,3,23,2024-05-29,0.69,20,309,10,
45432996,"2 Bedroom Superior Penthouse Apartment, Seefeld",24506494,EMA House,Kreis 8,Seefeld,47.36124,8.55087,Entire home/apt,383,2,63,2024-05-17,1.48,20,274,17,
45433216,"2 Bedroom Serviced Apartment, Unterstrass",24506494,EMA House,Kreis 6,Unterstrass,47.38417,8.54215,Entire home/apt,336,2,75,2024-06-09,1.76,20,292,32,
45433374,2 Bedroom Duplex Serviced Apartment,24506494,EMA House,Kreis 6,Unterstrass,47.38417,8.54215,Entire home/apt,360,2,31,2024-04-28,1.10,20,218,13,
45433489,"3 Bedroom Duplex Serviced Apartment, Unterstrass",24506494,EMA House,Kreis 6,Unterstrass,47.38417,8.54215,Entire home/apt,373,2,41,2024-04-19,1.08,20,181,15,
45433604,"Studio Type Serviced Apartment, Seefeld",24506494,EMA House,Kreis 8,Seefeld,47.36109,8.55035,Entire home/apt,168,3,52,2024-06-17,1.30,20,330,10,
45433715,"1 Bedroom Penthouse Apartment M, Seefeld",24506494,EMA House,Kreis 8,Seefeld,47.36109,8.55035,Entire home/apt,306,2,2,2023-04-16,0.08,20,242,0,
45433840,"Studio Penthouse Apartment, Downtown",24506494,EMA House,Kreis 6,Unterstrass,47.38339,8.54063,Entire home/apt,173,2,34,2024-06-16,0.87,20,222,9,
45437609,"spacious private room in artistic, quite mansion",119640383,Rayén,Kreis 7,Hirslanden,47.36425,8.56006,Private room,,2,80,2022-12-11,1.74,6,0,0,
45469841,"Private Room , 3-Room Condo close to Lake Zurich",302758252,Anand,Kreis 8,Weinegg,47.36042,8.55855,Private room,60,3,54,2024-05-29,1.19,1,22,22,
45525628,"2 Bedroom Superior Serviced Apartment, Downtown",24506494,EMA House,Kreis 6,Unterstrass,47.38302,8.54072,Entire home/apt,365,2,23,2024-06-15,0.65,20,220,8,
45525843,1 Bedroom Penthouse Apartment with Terrace,24506494,EMA House,Kreis 6,Unterstrass,47.38339,8.54063,Entire home/apt,313,2,25,2024-06-06,0.71,20,246,8,
45526177,"1 Bedroom Superior Serviced Apartment, Downtown",24506494,EMA House,Kreis 6,Unterstrass,47.38302,8.54072,Entire home/apt,308,2,28,2024-06-23,0.78,20,310,12,
45541437,The Crown Terrace Penthouse Bahnhofstrasse Zürich,144959892,Anna Victoria,Kreis 1,Lindenhof,47.37586,8.54059,Entire home/apt,1000,3,4,2024-03-13,0.09,3,179,3,
45585448,Stylish & bright appartment in Zurich (+Cat),21780493,Judith Miriam,Kreis 7,Hirslanden,47.36022,8.56446,Private room,,2,3,2021-05-02,0.07,2,0,0,
45636577,Schöne 1-Zimmerwohnung an zentraler Lage.,215134850,Roland,Kreis 11,Oerlikon,47.40922,8.54212,Entire home/apt,101,3,150,2024-06-14,4.20,1,91,46,
45653531,Charming Flat in the city,369841831,Sara,Kreis 2,Enge,47.36512,8.52639,Entire home/apt,194,1,19,2024-06-15,1.51,1,39,17,
45664571,Old Town Luxury Suite,8321863,Mona,Kreis 1,Hochschulen,47.36907,8.54855,Entire home/apt,,4,0,,,1,0,0,
45681069,Scandi chic styled studio next to the lake,83271512,José-Luis,Kreis 8,Seefeld,47.35649,8.5555,Entire home/apt,,2,4,2021-11-28,0.10,22,0,0,
45701656,Studio Apt in Charming “Zurich Old Town”,15038541,Cher.,Kreis 1,Rathaus,47.37441,8.54372,Entire home/apt,147,1,280,2024-06-24,6.22,16,49,77,
45746693,A cozy getaway for Zurich visitors,74593950,Artur,Kreis 11,Seebach,47.41704,8.54724,Entire home/apt,,1,0,,,1,0,0,
45753821,Wohnen mit Blick auf den Zürichsee und Üetliberg,138754433,Jeroen,Kreis 7,Hottingen,47.37565,8.56628,Entire home/apt,329,2,50,2024-04-01,2.20,2,150,30,
45764126,"""Margaritli"" Cozy studio in the old town of Zurich",371008290,Sonia,Kreis 1,Rathaus,47.37441,8.54372,Entire home/apt,115,1,410,2024-06-28,9.10,10,35,107,
45766108,New 2-bedroom/2 bath topfloor serviced apartment,83271512,José-Luis,Kreis 3,Alt-Wiedikon,47.36803,8.52044,Entire home/apt,,2,13,2023-12-30,0.33,22,0,6,
45780399,Charmant appartement central,175506309,Eve,Kreis 4,Langstrasse,47.37817551039772,8.531073093782894,Entire home/apt,120,2,19,2024-06-21,2.59,1,4,19,
45821213,Stunning 3room DESIGN APT in Zurich CITY|IDA Platz,3884283,Andrea,Kreis 3,Sihlfeld,47.37507,8.51798,Entire home/apt,450,4,25,2024-03-31,0.69,1,190,7,
45844489,"New & Stylish Condo, 12th Flr near Airport & City",30377903,Erik,Kreis 11,Seebach,47.41653,8.55557,Entire home/apt,,3,38,2022-11-01,0.95,1,0,0,
45870795,"Stylish, sunny apartment in Zurich near the lake",21780493,Judith Miriam,Kreis 7,Hirslanden,47.36031,8.56585,Entire home/apt,,2,10,2021-12-29,0.22,2,0,0,
45874380,Zimmer nähe Bahnhof,367640221,Mehmet,Kreis 11,Affoltern,47.42386,8.51164,Private room,,4,0,,,1,0,0,
45879401,Quit location close to airport and Oerlikon - 歡迎！,350815367,Assad,Kreis 11,Seebach,47.42024,8.55253,Private room,,5,0,,,1,0,0,
45887289,Studio in the most charming area of Zurich Seefeld,83271512,José-Luis,Kreis 8,Seefeld,47.35509,8.5538,Entire home/apt,,2,11,2023-10-24,0.25,22,0,1,
45888836,Lichtdurchflutete Dachwohnung mit Terrasse & Garte,4291126,Alexis,Kreis 6,Unterstrass,47.3980817,8.5387266,Entire home/apt,242,10,2,2023-08-20,0.09,1,55,1,
45897807,Ruhiges & helles Zimmer im Herzen von Zürich,2320870,Robert,Kreis 4,Langstrasse,47.3788,8.52211,Private room,72,4,18,2024-06-08,1.14,1,227,13,
45920313,Beste ruhige Lage am Rennweg/ Bahnhofstraße (D),13570663,Christian Robert,Kreis 1,Lindenhof,47.37428,8.53891,Entire home/apt,110,4,75,2024-06-02,1.71,35,298,21,
45932668,"Zürich 2,5 Zimmer-Zuhause mit Aussicht 65 qm",244894367,Lena,Kreis 7,Witikon,47.35933,8.59083,Entire home/apt,118,1,0,,,5,365,0,
45935492,Chalet Style pedestrian area Zurich,319055544,Flo,Kreis 1,Hochschulen,47.37595,8.54494,Entire home/apt,147,21,12,2024-06-25,0.28,5,320,7,
46019912,🌸Perfect located Studio in fancy Kreis 3🌸,173771622,Janine,Kreis 4,Werd,47.37399,8.52341,Entire home/apt,136,2,43,2024-06-02,1.11,1,18,13,
46073568,Cozy apt in the heart of zurich w private rooftop,116346595,Christina,Kreis 4,Langstrasse,47.3765,8.52589,Private room,81,30,3,2020-11-08,0.07,2,365,0,
46073709,Cozy apartment in walking distance from station,116346595,Christina,Kreis 5,Gewerbeschule,47.3843,8.53176,Entire home/apt,,30,4,2020-11-12,0.09,2,0,0,
46115080,Studio im pulsierenden Trendquartier von Zürich,338585685,Eva,Kreis 4,Langstrasse,47.38008,8.52681,Entire home/apt,150,3,79,2024-06-14,1.80,1,170,21,
46150507,Cozy 100m2 flat for 5 travellers with 2 bathrooms,305026346,Max,Kreis 6,Unterstrass,47.39005,8.54021,Entire home/apt,155,7,6,2024-06-25,0.15,1,146,3,
46168649,Bird's eye view of Zurich,4953565,Eoin,Kreis 3,Sihlfeld,47.37857,8.50657,Entire home/apt,,2,3,2021-05-03,0.08,1,0,0,
46215258,Cosy private doubleroom in creative shared Villa,119640383,Rayén,Kreis 7,Hirslanden,47.36211,8.56172,Private room,,2,56,2023-03-04,1.30,6,0,0,
46215566,Stadt Zürich 4203 Studio nähe Albisriederplatz,19610180,Rossana,Kreis 3,Sihlfeld,47.37923405241922,8.506743083289496,Entire home/apt,100,1,120,2024-06-23,3.89,19,312,46,
46334838,Heart of Zurich: Beautiful 60m2 flat + balcony,173075242,Au,Kreis 5,Gewerbeschule,47.38187,8.53032,Entire home/apt,144,3,68,2024-05-27,1.57,1,122,12,
46369256,"Schöne, zentrale Wohnung für Silvester",8296108,Christina,Kreis 6,Unterstrass,47.39052,8.53852,Entire home/apt,,4,0,,,1,0,0,
46465467,House in a clearing in the woods above the city,375877070,Patrik,Kreis 10,Höngg,47.406,8.51949,Entire home/apt,165,3,32,2024-06-10,0.77,1,133,9,
46499390,Zimmer / Single Room  in Oerlikon  ohne Komfort,88485570,Konitoggi,Kreis 11,Oerlikon,47.40892,8.53661,Private room,65,1,1,2023-06-15,0.08,1,364,0,
46503847,PRIVATES grosses Zimmer und Bad - beim Bahnhof,3610153,Belinda,Kreis 11,Oerlikon,47.41269,8.54727,Private room,125,2,0,,,2,169,0,
46524637,historic renovated chalet in Zurich 4rooms/1.5bath,376271668,Joseph,Kreis 2,Wollishofen,47.34347,8.5368,Entire home/apt,623,120,29,2024-01-02,0.79,1,365,7,
46555663,Light apartment in a very quiet area,344609323,Matthias,Kreis 11,Oerlikon,47.40632,8.54104,Entire home/apt,,5,1,2021-01-08,0.02,1,0,0,
46613406,Cosy flat in the city,376770217,Berta,Kreis 5,Escher Wyss,47.38695,8.51633,Entire home/apt,,1,0,,,1,0,0,
46615115,"Cosy room with a garden view, 20min to Zürich bhf.",23713763,Ina,Kreis 11,Oerlikon,47.40978,8.53373,Private room,63,2,163,2024-06-24,3.93,1,25,29,
46674681,Cozy apartment Lochergut,250351594,Carolien,Kreis 4,Hard,47.37747,8.51602,Entire home/apt,,10,1,2021-01-01,0.02,1,0,0,
46694814,Affordable private room in a modern WG apartment!,30291080,Amrollah,Kreis 11,Affoltern,47.42275,8.50567,Private room,,15,0,,,1,0,0,
46705800,Modern industrial loft (64m2) in central Zurich,19155647,Foivos,Kreis 7,Hirslanden,47.36138,8.56493,Entire home/apt,,6,0,,,1,0,0,
46722307,Modern 1 room apartment in district 4,271466792,Artel,Kreis 4,Langstrasse,47.37559,8.52931,Entire home/apt,125,14,4,2024-01-03,0.32,7,48,3,
46722687,Modern 1 room apartment in district 4,271466792,Artel,Kreis 4,Langstrasse,47.37531,8.53044,Entire home/apt,150,7,0,,,7,18,0,
46728788,Cozy brand new 2 rooms flat in the heart of Zurich,40285617,Luiza,Kreis 6,Unterstrass,47.38498,8.53854,Entire home/apt,149,5,19,2024-06-11,0.45,1,54,4,
46729788,Bright and spacious flat in the perfect location,11480891,Leticia,Kreis 4,Langstrasse,47.37393,8.52676,Entire home/apt,,2,11,2023-10-11,0.27,1,0,2,
46741041,Room with private bathroom in 130m2 bright apt,4252813,Léo,Kreis 12,Schwamendingen-Mitte,47.40551,8.56413,Private room,,3,27,2023-04-24,0.64,1,0,0,
47094243,Bright bedroom w/ private bathroom in a penthouse,10805610,Karina,Kreis 9,Altstetten,47.38674,8.49372,Private room,80,7,3,2024-06-21,0.08,1,1,1,
47096241,Studio in Seefeld,159777879,Guido Pierangelo Maria,Kreis 8,Mühlebach,47.3552,8.55747,Entire home/apt,,2,0,,,1,0,0,
47168882,Cozy Old Town Flat: Spacious & Central,1229459,Swissstay,Kreis 1,Rathaus,47.37146,8.54537,Entire home/apt,208,2,79,2024-05-19,1.85,80,51,23,
47194028,Beautiful Room in lovley Business WG,62530902,Elisabeth,Kreis 6,Oberstrass,47.38734,8.54477,Private room,,28,0,,,1,0,0,
47232398,"Ruhige Wohnung im Herzen von Zürich, 3 min vom See",154785353,Maurice,Kreis 8,Seefeld,47.35952,8.55254,Entire home/apt,250,6,41,2024-06-10,0.98,1,4,4,
47303762,"New, bright 3.5 room apt - central but quiet",7961457,Simon,Kreis 6,Unterstrass,47.40187,8.53274,Entire home/apt,,60,0,,,1,0,0,
47366473,Private Spa LUX with Whirlpool and Sauna in Zurich,382403516,Roswita,Kreis 10,Höngg,47.40483,8.48612,Entire home/apt,514,1,14,2024-03-03,0.38,1,351,2,
47496652,Penthouse fireplace wooden flat Zurich.,37976286,Sarah,Kreis 11,Oerlikon,47.40429,8.55349,Private room,90,2,5,2022-07-22,0.13,2,61,0,
47514317,Charming Maisonette with Private Roof Terrace,3950335,Andrea,Kreis 3,Sihlfeld,47.375,8.5143,Entire home/apt,,4,4,2023-10-06,0.15,1,0,1,
47557070,Zurich old town - Apt 21 -  Kreis 1,63526682,Gerard,Kreis 1,Rathaus,47.37441,8.54372,Entire home/apt,115,3,216,2024-06-28,5.17,2,77,71,
47589979,Spectacular lake view in quiet street,263856201,Juerg & Valeria,Kreis 7,Witikon,47.36123,8.58195,Entire home/apt,387,15,24,2024-05-27,0.61,3,254,11,
47755089,Cosy shared-house with views,30973854,Aneta,Kreis 7,Hottingen,47.36775,8.56391,Private room,,1,0,,,1,0,0,
47779546,Private room in Seefeld walking distance to Lake,4135904,Catherine,Kreis 8,Seefeld,47.34937,8.56184,Private room,90,3,14,2024-03-04,0.41,1,86,4,
47791522,Luminous flat with a beautiful view,4816094,Tina&Sasha,Kreis 10,Höngg,47.40411,8.4951,Entire home/apt,,5,0,,,2,0,0,
47812558,"Cozy apartment in Wiedikon,  15mn walk to city",56302015,Rassol,Kreis 3,Sihlfeld,47.36864,8.52195,Entire home/apt,,9,2,2021-05-28,0.05,1,0,0,
47857524,WG-Zimmer in grosszügiger Wohnung in Oerlikon,143958179,Luisa,Kreis 11,Seebach,47.41317,8.55678,Private room,,1,1,2021-02-04,0.02,1,0,0,
47946509,Privates Zimmer in riesen Wohnung,54654553,Julian,Kreis 9,Altstetten,47.38287,8.49512,Private room,,4,2,2021-03-14,0.05,1,0,0,
47975721,Sophisticated apartment in the heart of Zurich,17758318,Manoel,Kreis 7,Hottingen,47.36769,8.5526,Entire home/apt,219,3,146,2024-06-10,3.56,1,32,36,
47985660,Seefeld Spacious 1 Bedroom Modern Design Apartment,20526865,Shiran,Kreis 8,Weinegg,47.35544,8.56256,Entire home/apt,,3,0,,,1,0,0,
47987004,bis zu 12 Gäste - 7 Schlafzimmer - 400m zum HB,119277813,Deniz,Kreis 1,Rathaus,47.37447,8.54341,Entire home/apt,,2,0,,,1,0,0,
48022066,Doppelzimmer - Josephine's Guesthouse (WOMEN ONLY),387105321,Anja,Kreis 4,Langstrasse,47.37328,8.52808,Private room,350,1,173,2024-05-27,4.26,2,222,32,
48022280,Einzelzimmer - Josephine's Guesthouse (WOMEN ONLY),387105321,Anja,Kreis 4,Langstrasse,47.37353,8.52882,Private room,250,1,79,2024-05-25,1.95,2,209,22,
48048562,Good morning Zurich!,136795426,Karenina,Kreis 10,Höngg,47.39784,8.51426,Private room,,14,2,2023-04-07,0.13,1,0,0,
48111383,Zimmer im Zentrum von Zürich (Room in the center),66614103,Ziroli,Kreis 4,Langstrasse,47.3771,8.52581,Private room,,2,0,,,1,0,0,
48143955,Home office/private room (Long T. poss. in privat),388282279,Wi,Kreis 9,Altstetten,47.39418,8.48857,Private room,55,1,161,2024-06-01,3.99,1,0,47,
48310122,Single room in central Zurich,244167907,Cécile,Kreis 6,Oberstrass,47.38136,8.54794,Private room,100,2,8,2023-06-24,0.56,1,299,0,
48320933,"Panorama views Zurich, 17 floor, modern / smart",1734471,Roland,Kreis 9,Altstetten,47.39401,8.48599,Entire home/apt,120,4,22,2024-01-21,0.70,1,11,8,
48372051,Spacious flat close to Letzigrund,73388609,Olivier,Kreis 3,Sihlfeld,47.37556,8.50166,Entire home/apt,85,2,0,,,1,5,0,
48409976,Generous room in Wipkingen,4450296,Mana,Kreis 6,Unterstrass,47.39556,8.53297,Private room,,2,6,2021-07-18,0.16,1,0,0,
48500731,Modern apartment In Zurich-Oerlikon,88856280,Thomas,Kreis 11,Seebach,47.41739,8.54429,Entire home/apt,,30,1,2021-05-09,0.03,1,0,0,
48656815,Private room in Zurich Wipkingen,48038988,Lukas,Kreis 10,Wipkingen,47.39339828491211,8.528298377990723,Private room,,30,5,2024-02-15,0.14,1,0,2,
48733372,Hübsches Zimmer in zentraler in 5.5 Zimmerwohnung,16217985,Lena,Kreis 4,Werd,47.3739,8.5243,Private room,130,1,0,,,1,6,0,
48745703,Kokos,295058113,Andrea,Kreis 11,Oerlikon,47.40847,8.54963,Private room,84,4,13,2023-09-28,0.41,8,130,4,
48746474,Kaffee,295058113,Andrea,Kreis 11,Oerlikon,47.40874,8.5492,Private room,88,4,9,2023-10-01,0.37,8,121,3,
48746825,Mango,295058113,Andrea,Kreis 11,Oerlikon,47.40865,8.54906,Private room,250,7,0,,,8,120,0,
48778345,"Centrally located, cozy studio with rooftop access",74176096,Madeleine,Kreis 4,Werd,47.37212,8.52414,Entire home/apt,,21,0,,,1,0,0,
48808760,Loft-style studio in Zurich city center,53736232,Heta,Kreis 2,Enge,47.36679,8.53476,Entire home/apt,,90,0,,,1,0,0,
48879374,"Zimmer in zentraler, heller Wohnung in Zürich",394260729,Florine,Kreis 3,Sihlfeld,47.37152,8.51685,Private room,,1,0,,,1,0,0,
49065017,Private beautiful big room in artistic villa,119640383,Rayén,Kreis 7,Hirslanden,47.3642,8.56168,Private room,,2,57,2023-03-08,1.48,6,0,0,
49068853,Modern top floor apartment in the heart of Zurich,40704840,Christoph,Kreis 3,Alt-Wiedikon,47.36547,8.52078,Entire home/apt,,9,1,2022-09-14,0.05,1,0,0,
49102259,"Bright, cozy apartment.",19214423,Carlos,Kreis 3,Alt-Wiedikon,47.36452,8.51678,Entire home/apt,250,5,9,2023-10-18,0.25,1,40,1,
49201447,Brand new top luxury LOFT in the heart of Zurich!,12630015,Konstantin,Kreis 1,City,47.36967676566511,8.536793801228761,Entire home/apt,,6,23,2024-06-10,0.63,1,2,8,
49224305,"Your private room, next to the lake.",21317543,Patricia,Kreis 2,Wollishofen,47.3463,8.5342,Private room,71,1,21,2023-09-21,0.56,1,260,6,
49339838,Spacious and sunny Bohemian flat in central Zurich,22253261,Robert,Kreis 6,Unterstrass,47.3837,8.54165,Entire home/apt,190,10,4,2024-01-17,0.13,1,123,2,
49377008,2.5 room new-built central appartment,1911215,Christina,Kreis 4,Werd,47.37268,8.5248,Entire home/apt,189,7,7,2024-05-19,0.23,1,82,3,
49389778,Apartment for single or couple with up to 2 kids,398365947,Mohamed Ezzat,Kreis 7,Witikon,47.35738,8.59664,Private room,100,7,0,,,1,365,0,
49433949,East meets West - Exclusive Design Penthouse,83271512,José-Luis,Kreis 7,Hottingen,47.36671,8.5592,Entire home/apt,,6,0,,,22,0,0,
49496447,Private Room in shared Apartment,380405227,Flora,Kreis 11,Seebach,47.42314,8.52073,Private room,,14,0,,,1,0,0,
49500112,3 Bedroom Zurich flat with lovely city view,62954320,Rakhal,Kreis 10,Höngg,47.39845,8.50488,Entire home/apt,,2,6,2022-09-30,0.19,4,0,0,
49500654,Apartment in Zurich City with Balcony and Terrace,19367610,Charlene,Kreis 4,Langstrasse,47.37527,8.52927,Entire home/apt,,21,3,2022-05-27,0.09,3,0,0,
49500963,2 Bedroom Zurich flat with lovely city view,62954320,Rakhal,Kreis 10,Höngg,47.3987,8.50526,Entire home/apt,,3,1,2022-05-01,0.04,4,0,0,
49508900,"Studio mit Balkon, See u. Alpenblick (255C/17)",13570663,Christian Robert,Kreis 8,Mühlebach,47.35068,8.56355,Entire home/apt,105,4,29,2024-06-12,0.76,35,299,9,
